GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
0500000US31003,31003,"Antelope County, Nebraska",00,Total for all sectors,2015,230,1487,11481,49445
0500000US31005,31005,"Arthur County, Nebraska",00,Total for all sectors,2015,9,62,423,1750
0500000US31007,31007,"Banner County, Nebraska",00,Total for all sectors,2015,9,36,342,1600
0500000US31009,31009,"Blaine County, Nebraska",00,Total for all sectors,2015,7,10,60,296
0500000US31011,31011,"Boone County, Nebraska",00,Total for all sectors,2015,203,1430,11655,48602
0500000US31013,31013,"Box Butte County, Nebraska",00,Total for all sectors,2015,309,2839,22398,93683
0500000US31015,31015,"Boyd County, Nebraska",00,Total for all sectors,2015,74,370,2263,10331
0500000US31017,31017,"Brown County, Nebraska",00,Total for all sectors,2015,131,924,6571,27362
0500000US31019,31019,"Buffalo County, Nebraska",00,Total for all sectors,2015,1617,23059,189574,786439
0500000US31021,31021,"Burt County, Nebraska",00,Total for all sectors,2015,203,1173,9769,42851
0500000US31023,31023,"Butler County, Nebraska",00,Total for all sectors,2015,206,2189,24615,82339
0500000US31025,31025,"Cass County, Nebraska",00,Total for all sectors,2015,542,3668,32130,138824
0500000US31027,31027,"Cedar County, Nebraska",00,Total for all sectors,2015,307,1957,14045,64156
0500000US31029,31029,"Chase County, Nebraska",00,Total for all sectors,2015,159,1113,8847,37506
0500000US31031,31031,"Cherry County, Nebraska",00,Total for all sectors,2015,231,1619,8965,41366
0500000US31033,31033,"Cheyenne County, Nebraska",00,Total for all sectors,2015,298,4704,74580,246703
0500000US31035,31035,"Clay County, Nebraska",00,Total for all sectors,2015,190,1191,8851,40300
0500000US31037,31037,"Colfax County, Nebraska",00,Total for all sectors,2015,254,3718,30630,134384
0500000US31039,31039,"Cuming County, Nebraska",00,Total for all sectors,2015,351,2614,20448,92384
0500000US31041,31041,"Custer County, Nebraska",00,Total for all sectors,2015,397,2952,22621,99142
0500000US31043,31043,"Dakota County, Nebraska",00,Total for all sectors,2015,430,11253,101742,436165
0500000US31045,31045,"Dawes County, Nebraska",00,Total for all sectors,2015,274,2180,14120,63042
0500000US31047,31047,"Dawson County, Nebraska",00,Total for all sectors,2015,706,9685,76708,320799
0500000US31049,31049,"Deuel County, Nebraska",00,Total for all sectors,2015,60,346,2096,8965
0500000US31051,31051,"Dixon County, Nebraska",00,Total for all sectors,2015,109,1237,8175,32047
0500000US31053,31053,"Dodge County, Nebraska",00,Total for all sectors,2015,1021,15384,125754,530659
0500000US31055,31055,"Douglas County, Nebraska",00,Total for all sectors,2015,15333,311615,3893259,15559919
0500000US31057,31057,"Dundy County, Nebraska",00,Total for all sectors,2015,61,312,3204,12938
0500000US31059,31059,"Fillmore County, Nebraska",00,Total for all sectors,2015,224,1734,14893,61333
0500000US31061,31061,"Franklin County, Nebraska",00,Total for all sectors,2015,74,418,2551,12244
0500000US31063,31063,"Frontier County, Nebraska",00,Total for all sectors,2015,72,413,2990,13772
0500000US31065,31065,"Furnas County, Nebraska",00,Total for all sectors,2015,162,1281,11008,46617
0500000US31067,31067,"Gage County, Nebraska",00,Total for all sectors,2015,675,7487,55820,239792
0500000US31069,31069,"Garden County, Nebraska",00,Total for all sectors,2015,51,297,1349,5472
0500000US31071,31071,"Garfield County, Nebraska",00,Total for all sectors,2015,95,606,3606,16288
0500000US31073,31073,"Gosper County, Nebraska",00,Total for all sectors,2015,65,219,1606,6976
0500000US31075,31075,"Grant County, Nebraska",00,Total for all sectors,2015,30,103,438,2368
0500000US31077,31077,"Greeley County, Nebraska",00,Total for all sectors,2015,67,309,2087,9083
0500000US31079,31079,"Hall County, Nebraska",00,Total for all sectors,2015,1844,30377,261632,1100348
0500000US31081,31081,"Hamilton County, Nebraska",00,Total for all sectors,2015,325,2804,24951,108708
0500000US31083,31083,"Harlan County, Nebraska",00,Total for all sectors,2015,108,625,4436,18584
0500000US31085,31085,"Hayes County, Nebraska",00,Total for all sectors,2015,20,49,386,1682
0500000US31087,31087,"Hitchcock County, Nebraska",00,Total for all sectors,2015,65,393,3400,16851
0500000US31089,31089,"Holt County, Nebraska",00,Total for all sectors,2015,426,3512,26221,112932
0500000US31091,31091,"Hooker County, Nebraska",00,Total for all sectors,2015,29,107,593,3718
0500000US31093,31093,"Howard County, Nebraska",00,Total for all sectors,2015,166,1057,7134,31150
0500000US31095,31095,"Jefferson County, Nebraska",00,Total for all sectors,2015,239,2690,21269,89034
0500000US31097,31097,"Johnson County, Nebraska",00,Total for all sectors,2015,115,875,6285,27168
0500000US31099,31099,"Kearney County, Nebraska",00,Total for all sectors,2015,172,1826,14106,59090
0500000US31101,31101,"Keith County, Nebraska",00,Total for all sectors,2015,346,2643,18872,79889
0500000US31103,31103,"Keya Paha County, Nebraska",00,Total for all sectors,2015,23,57,245,1284
0500000US31105,31105,"Kimball County, Nebraska",00,Total for all sectors,2015,127,1181,10453,40875
0500000US31107,31107,"Knox County, Nebraska",00,Total for all sectors,2015,269,1767,10599,44356
0500000US31109,31109,"Lancaster County, Nebraska",00,Total for all sectors,2015,8299,133714,1313594,5370629
0500000US31111,31111,"Lincoln County, Nebraska",00,Total for all sectors,2015,1065,11856,94242,402912
0500000US31113,31113,"Logan County, Nebraska",00,Total for all sectors,2015,23,80,422,1741
0500000US31115,31115,"Loup County, Nebraska",00,Total for all sectors,2015,11,32,72,340
0500000US31117,31117,"McPherson County, Nebraska",00,Total for all sectors,2015,7,26,133,580
0500000US31119,31119,"Madison County, Nebraska",00,Total for all sectors,2015,1334,17982,151859,645166
0500000US31121,31121,"Merrick County, Nebraska",00,Total for all sectors,2015,235,1728,15646,70511
0500000US31123,31123,"Morrill County, Nebraska",00,Total for all sectors,2015,119,661,5965,23845
0500000US31125,31125,"Nance County, Nebraska",00,Total for all sectors,2015,103,487,2964,12796
0500000US31127,31127,"Nemaha County, Nebraska",00,Total for all sectors,2015,183,1513,10689,44522
0500000US31129,31129,"Nuckolls County, Nebraska",00,Total for all sectors,2015,182,1105,7259,30735
0500000US31131,31131,"Otoe County, Nebraska",00,Total for all sectors,2015,460,4981,37726,160701
0500000US31133,31133,"Pawnee County, Nebraska",00,Total for all sectors,2015,64,472,4002,17657
0500000US31135,31135,"Perkins County, Nebraska",00,Total for all sectors,2015,126,822,6809,31664
0500000US31137,31137,"Phelps County, Nebraska",00,Total for all sectors,2015,337,3877,33499,141888
0500000US31139,31139,"Pierce County, Nebraska",00,Total for all sectors,2015,231,1539,11746,52296
0500000US31141,31141,"Platte County, Nebraska",00,Total for all sectors,2015,1021,15845,147457,618902
0500000US31143,31143,"Polk County, Nebraska",00,Total for all sectors,2015,152,992,6302,27078
0500000US31145,31145,"Red Willow County, Nebraska",00,Total for all sectors,2015,406,3811,28328,121737
0500000US31147,31147,"Richardson County, Nebraska",00,Total for all sectors,2015,264,1850,12322,53601
0500000US31149,31149,"Rock County, Nebraska",00,Total for all sectors,2015,48,341,2801,11038
0500000US31151,31151,"Saline County, Nebraska",00,Total for all sectors,2015,299,5740,55158,229572
0500000US31153,31153,"Sarpy County, Nebraska",00,Total for all sectors,2015,3497,50778,486528,2059735
0500000US31155,31155,"Saunders County, Nebraska",00,Total for all sectors,2015,540,4008,29002,124673
0500000US31157,31157,"Scotts Bluff County, Nebraska",00,Total for all sectors,2015,1100,12749,104478,443207
0500000US31159,31159,"Seward County, Nebraska",00,Total for all sectors,2015,460,5553,41025,175247
0500000US31161,31161,"Sheridan County, Nebraska",00,Total for all sectors,2015,167,964,6009,25257
0500000US31163,31163,"Sherman County, Nebraska",00,Total for all sectors,2015,89,590,3449,15166
0500000US31165,31165,"Sioux County, Nebraska",00,Total for all sectors,2015,16,48,339,1497
0500000US31167,31167,"Stanton County, Nebraska",00,Total for all sectors,2015,110,2005,28564,112493
0500000US31169,31169,"Thayer County, Nebraska",00,Total for all sectors,2015,213,2096,17282,75880
0500000US31171,31171,"Thomas County, Nebraska",00,Total for all sectors,2015,25,207,1981,8072
0500000US31173,31173,"Thurston County, Nebraska",00,Total for all sectors,2015,117,1235,14706,61051
0500000US31175,31175,"Valley County, Nebraska",00,Total for all sectors,2015,178,1297,9254,40664
0500000US31177,31177,"Washington County, Nebraska",00,Total for all sectors,2015,575,6625,75731,312311
0500000US31179,31179,"Wayne County, Nebraska",00,Total for all sectors,2015,244,3128,22241,91338
0500000US31181,31181,"Webster County, Nebraska",00,Total for all sectors,2015,94,672,4701,19624
0500000US31183,31183,"Wheeler County, Nebraska",00,Total for all sectors,2015,22,103,436,2190
0500000US31185,31185,"York County, Nebraska",00,Total for all sectors,2015,511,6118,46907,210435
0500000US32001,32001,"Churchill County, Nevada",00,Total for all sectors,2015,492,5178,44193,182307
0500000US32003,32003,"Clark County, Nevada",00,Total for all sectors,2015,43396,824659,8093419,33078355
0500000US32005,32005,"Douglas County, Nevada",00,Total for all sectors,2015,1641,16756,145559,623615
0500000US32007,32007,"Elko County, Nevada",00,Total for all sectors,2015,1112,20065,272966,1079755
0500000US32009,32009,"Esmeralda County, Nevada",00,Total for all sectors,2015,12,210,3639,12953
0500000US32011,32011,"Eureka County, Nevada",00,Total for all sectors,2015,40,1741,47065,139239
0500000US32013,32013,"Humboldt County, Nevada",00,Total for all sectors,2015,407,6123,89952,330574
0500000US32015,32015,"Lander County, Nevada",00,Total for all sectors,2015,90,1373,23270,81656
0500000US32017,32017,"Lincoln County, Nevada",00,Total for all sectors,2015,85,619,3982,16766
0500000US32019,32019,"Lyon County, Nevada",00,Total for all sectors,2015,784,9982,87579,369999
0500000US32021,32021,"Mineral County, Nevada",00,Total for all sectors,2015,60,995,9539,41395
0500000US32023,32023,"Nye County, Nevada",00,Total for all sectors,2015,658,8680,88378,363586
0500000US32027,32027,"Pershing County, Nevada",00,Total for all sectors,2015,77,1159,17502,65213
0500000US32029,32029,"Storey County, Nevada",00,Total for all sectors,2015,91,663,4044,18808
0500000US32031,32031,"Washoe County, Nevada",00,Total for all sectors,2015,11898,178552,1812674,7825600
0500000US32033,32033,"White Pine County, Nevada",00,Total for all sectors,2015,189,2811,39378,154668
0500000US32510,32510,"Carson City, Nevada",00,Total for all sectors,2015,1960,21200,214475,923356
0500000US33001,33001,"Belknap County, New Hampshire",00,Total for all sectors,2015,1780,21359,187701,870983
0500000US33003,33003,"Carroll County, New Hampshire",00,Total for all sectors,2015,1849,17023,120238,558173
0500000US33005,33005,"Cheshire County, New Hampshire",00,Total for all sectors,2015,1900,27494,266132,1120360
0500000US33007,33007,"Coos County, New Hampshire",00,Total for all sectors,2015,853,8668,67205,295500
0500000US33009,33009,"Grafton County, New Hampshire",00,Total for all sectors,2015,2842,49398,577277,2393302
0500000US33011,33011,"Hillsborough County, New Hampshire",00,Total for all sectors,2015,10938,179115,2291874,9592994
0500000US33013,33013,"Merrimack County, New Hampshire",00,Total for all sectors,2015,4011,62229,649489,2929715
0500000US33015,33015,"Rockingham County, New Hampshire",00,Total for all sectors,2015,9623,133465,1527932,6491389
0500000US33017,33017,"Strafford County, New Hampshire",00,Total for all sectors,2015,2600,37000,413253,1692652
0500000US33019,33019,"Sullivan County, New Hampshire",00,Total for all sectors,2015,910,11736,100455,454259
0500000US34001,34001,"Atlantic County, New Jersey",00,Total for all sectors,2015,6329,103524,902632,3964116
0500000US34003,34003,"Bergen County, New Jersey",00,Total for all sectors,2015,31690,437745,6479552,26348221
0500000US34005,34005,"Burlington County, New Jersey",00,Total for all sectors,2015,10456,179646,2317071,9437032
0500000US34007,34007,"Camden County, New Jersey",00,Total for all sectors,2015,11390,172266,1907896,8228593
0500000US34009,34009,"Cape May County, New Jersey",00,Total for all sectors,2015,3810,26513,194493,1050012
0500000US34011,34011,"Cumberland County, New Jersey",00,Total for all sectors,2015,2832,44519,396204,1745230
0500000US34013,34013,"Essex County, New Jersey",00,Total for all sectors,2015,18589,283551,4612504,16885445
0500000US34015,34015,"Gloucester County, New Jersey",00,Total for all sectors,2015,5916,89601,855357,3720787
0500000US34017,34017,"Hudson County, New Jersey",00,Total for all sectors,2015,13191,213451,4225145,15036683
0500000US34019,34019,"Hunterdon County, New Jersey",00,Total for all sectors,2015,3802,43906,732147,2756028
0500000US34021,34021,"Mercer County, New Jersey",00,Total for all sectors,2015,9664,188908,3618105,12427864
0500000US34023,34023,"Middlesex County, New Jersey",00,Total for all sectors,2015,21671,380921,6120213,23848261
0500000US34025,34025,"Monmouth County, New Jersey",00,Total for all sectors,2015,19113,232880,2656167,11371787
0500000US34027,34027,"Morris County, New Jersey",00,Total for all sectors,2015,16656,290191,6235499,22096123
0500000US34029,34029,"Ocean County, New Jersey",00,Total for all sectors,2015,12681,137430,1169514,5170729
0500000US34031,34031,"Passaic County, New Jersey",00,Total for all sectors,2015,12022,147166,1617813,6846284
0500000US34033,34033,"Salem County, New Jersey",00,Total for all sectors,2015,1144,17402,235541,941468
0500000US34035,34035,"Somerset County, New Jersey",00,Total for all sectors,2015,9968,186151,4832985,15908436
0500000US34037,34037,"Sussex County, New Jersey",00,Total for all sectors,2015,3217,32362,308574,1281379
0500000US34039,34039,"Union County, New Jersey",00,Total for all sectors,2015,13659,202372,3058492,12441762
0500000US34041,34041,"Warren County, New Jersey",00,Total for all sectors,2015,2456,28002,299653,1240723
0500000US35001,35001,"Bernalillo County, New Mexico",00,Total for all sectors,2015,15746,257760,2648469,10939443
0500000US35003,35003,"Catron County, New Mexico",00,Total for all sectors,2015,59,431,2568,10638
0500000US35005,35005,"Chaves County, New Mexico",00,Total for all sectors,2015,1444,17181,144171,595464
0500000US35006,35006,"Cibola County, New Mexico",00,Total for all sectors,2015,317,5119,42418,173563
0500000US35007,35007,"Colfax County, New Mexico",00,Total for all sectors,2015,415,3396,23066,98122
0500000US35009,35009,"Curry County, New Mexico",00,Total for all sectors,2015,1063,12819,98309,396169
0500000US35011,35011,"De Baca County, New Mexico",00,Total for all sectors,2015,45,251,1498,6506
0500000US35013,35013,"Doña Ana County, New Mexico",00,Total for all sectors,2015,3570,50155,364630,1507502
0500000US35015,35015,"Eddy County, New Mexico",00,Total for all sectors,2015,1440,24391,313039,1247930
0500000US35017,35017,"Grant County, New Mexico",00,Total for all sectors,2015,605,6938,79183,269508
0500000US35019,35019,"Guadalupe County, New Mexico",00,Total for all sectors,2015,97,943,5565,25166
0500000US35021,35021,"Harding County, New Mexico",00,Total for all sectors,2015,12,36,196,768
0500000US35023,35023,"Hidalgo County, New Mexico",00,Total for all sectors,2015,100,896,5061,21219
0500000US35025,35025,"Lea County, New Mexico",00,Total for all sectors,2015,1739,26891,338353,1320602
0500000US35027,35027,"Lincoln County, New Mexico",00,Total for all sectors,2015,677,5111,33075,140880
0500000US35028,35028,"Los Alamos County, New Mexico",00,Total for all sectors,2015,360,12931,241783,1060002
0500000US35029,35029,"Luna County, New Mexico",00,Total for all sectors,2015,385,4305,27258,112522
0500000US35031,35031,"McKinley County, New Mexico",00,Total for all sectors,2015,997,16080,118810,493341
0500000US35033,35033,"Mora County, New Mexico",00,Total for all sectors,2015,47,337,1936,7897
0500000US35035,35035,"Otero County, New Mexico",00,Total for all sectors,2015,941,11931,85114,347675
0500000US35037,35037,"Quay County, New Mexico",00,Total for all sectors,2015,226,1918,11148,47852
0500000US35039,35039,"Rio Arriba County, New Mexico",00,Total for all sectors,2015,558,6306,53059,221430
0500000US35041,35041,"Roosevelt County, New Mexico",00,Total for all sectors,2015,335,3491,25991,107381
0500000US35043,35043,"Sandoval County, New Mexico",00,Total for all sectors,2015,1702,23827,212976,869753
0500000US35045,35045,"San Juan County, New Mexico",00,Total for all sectors,2015,2721,39736,456802,1801805
0500000US35047,35047,"San Miguel County, New Mexico",00,Total for all sectors,2015,449,6348,38538,160039
0500000US35049,35049,"Santa Fe County, New Mexico",00,Total for all sectors,2015,4696,46233,415635,1853214
0500000US35051,35051,"Sierra County, New Mexico",00,Total for all sectors,2015,218,2318,13545,60358
0500000US35053,35053,"Socorro County, New Mexico",00,Total for all sectors,2015,219,2980,20525,85358
0500000US35055,35055,"Taos County, New Mexico",00,Total for all sectors,2015,1058,8741,60239,237849
0500000US35057,35057,"Torrance County, New Mexico",00,Total for all sectors,2015,231,1946,16603,76639
0500000US35059,35059,"Union County, New Mexico",00,Total for all sectors,2015,101,913,6736,26693
0500000US35061,35061,"Valencia County, New Mexico",00,Total for all sectors,2015,913,10451,67545,285675
0500000US36001,36001,"Albany County, New York",00,Total for all sectors,2015,9463,178849,2037260,8484705
0500000US36003,36003,"Allegany County, New York",00,Total for all sectors,2015,790,11771,83240,377714
0500000US36005,36005,"Bronx County, New York",00,Total for all sectors,2015,17741,255669,2629967,11332436
0500000US36007,36007,"Broome County, New York",00,Total for all sectors,2015,4234,71263,643882,2756707
0500000US36009,36009,"Cattaraugus County, New York",00,Total for all sectors,2015,1654,23367,195823,824688
0500000US36011,36011,"Cayuga County, New York",00,Total for all sectors,2015,1634,20355,172275,742984
0500000US36013,36013,"Chautauqua County, New York",00,Total for all sectors,2015,2925,41611,327924,1382302
0500000US36015,36015,"Chemung County, New York",00,Total for all sectors,2015,1806,31597,299578,1233262
0500000US36017,36017,"Chenango County, New York",00,Total for all sectors,2015,928,13558,147634,597597
0500000US36019,36019,"Clinton County, New York",00,Total for all sectors,2015,1846,24254,206986,883716
0500000US36021,36021,"Columbia County, New York",00,Total for all sectors,2015,1743,15760,129324,585763
0500000US36023,36023,"Cortland County, New York",00,Total for all sectors,2015,1016,15755,119774,532829
0500000US36025,36025,"Delaware County, New York",00,Total for all sectors,2015,1037,10074,94370,432161
0500000US36027,36027,"Dutchess County, New York",00,Total for all sectors,2015,7486,96612,1083898,4522861
0500000US36029,36029,"Erie County, New York",00,Total for all sectors,2015,22688,416499,4489401,18279942
0500000US36031,36031,"Essex County, New York",00,Total for all sectors,2015,1158,10089,81395,361772
0500000US36033,36033,"Franklin County, New York",00,Total for all sectors,2015,967,10540,82055,356490
0500000US36035,36035,"Fulton County, New York",00,Total for all sectors,2015,1179,14039,116690,491664
0500000US36037,36037,"Genesee County, New York",00,Total for all sectors,2015,1299,16667,135647,588017
0500000US36039,36039,"Greene County, New York",00,Total for all sectors,2015,1130,10336,77881,329725
0500000US36041,36041,"Hamilton County, New York",00,Total for all sectors,2015,192,848,4701,25703
0500000US36043,36043,"Herkimer County, New York",00,Total for all sectors,2015,1110,12157,91213,412803
0500000US36045,36045,"Jefferson County, New York",00,Total for all sectors,2015,2435,29527,238589,1057437
0500000US36047,36047,"Kings County, New York",00,Total for all sectors,2015,56426,578456,5434162,23459410
0500000US36049,36049,"Lewis County, New York",00,Total for all sectors,2015,534,4650,41783,175684
0500000US36051,36051,"Livingston County, New York",00,Total for all sectors,2015,1222,13609,100167,454496
0500000US36053,36053,"Madison County, New York",00,Total for all sectors,2015,1429,17341,140364,609868
0500000US36055,36055,"Monroe County, New York",00,Total for all sectors,2015,17529,350506,3770577,15736026
0500000US36057,36057,"Montgomery County, New York",00,Total for all sectors,2015,1061,14998,123110,532128
0500000US36059,36059,"Nassau County, New York",00,Total for all sectors,2015,47911,549909,7002931,29476017
0500000US36061,36061,"New York County, New York",00,Total for all sectors,2015,105444,2206184,77833318,239340377
0500000US36063,36063,"Niagara County, New York",00,Total for all sectors,2015,4563,60210,488655,2145340
0500000US36065,36065,"Oneida County, New York",00,Total for all sectors,2015,4937,87729,813544,3291485
0500000US36067,36067,"Onondaga County, New York",00,Total for all sectors,2015,11794,216707,2246351,9506637
0500000US36069,36069,"Ontario County, New York",00,Total for all sectors,2015,2889,46134,496775,2324849
0500000US36071,36071,"Orange County, New York",00,Total for all sectors,2015,9303,115980,1029116,4448188
0500000US36073,36073,"Orleans County, New York",00,Total for all sectors,2015,661,8082,62546,272718
0500000US36075,36075,"Oswego County, New York",00,Total for all sectors,2015,2129,23952,252477,998475
0500000US36077,36077,"Otsego County, New York",00,Total for all sectors,2015,1433,19323,178492,751694
0500000US36079,36079,"Putnam County, New York",00,Total for all sectors,2015,2872,20773,199822,922523
0500000US36081,36081,"Queens County, New York",00,Total for all sectors,2015,48571,552349,6132202,25708278
0500000US36083,36083,"Rensselaer County, New York",00,Total for all sectors,2015,2983,42832,451939,1925727
0500000US36085,36085,"Richmond County, New York",00,Total for all sectors,2015,9147,97351,910488,3975432
0500000US36087,36087,"Rockland County, New York",00,Total for all sectors,2015,9811,106905,1217784,4994574
0500000US36089,36089,"St. Lawrence County, New York",00,Total for all sectors,2015,1925,26728,236429,991410
0500000US36091,36091,"Saratoga County, New York",00,Total for all sectors,2015,5235,69095,725794,3160680
0500000US36093,36093,"Schenectady County, New York",00,Total for all sectors,2015,3048,48594,519352,2165447
0500000US36095,36095,"Schoharie County, New York",00,Total for all sectors,2015,569,5134,39155,182897
0500000US36097,36097,"Schuyler County, New York",00,Total for all sectors,2015,378,3628,29078,128735
0500000US36099,36099,"Seneca County, New York",00,Total for all sectors,2015,711,8834,76662,303629
0500000US36101,36101,"Steuben County, New York",00,Total for all sectors,2015,1810,25566,345873,1253071
0500000US36103,36103,"Suffolk County, New York",00,Total for all sectors,2015,48768,566178,6961021,30187458
0500000US36105,36105,"Sullivan County, New York",00,Total for all sectors,2015,1899,19523,146190,639489
0500000US36107,36107,"Tioga County, New York",00,Total for all sectors,2015,811,7954,60568,261270
0500000US36109,36109,"Tompkins County, New York",00,Total for all sectors,2015,2369,49525,442982,1830317
0500000US36111,36111,"Ulster County, New York",00,Total for all sectors,2015,4746,45604,362262,1603257
0500000US36113,36113,"Warren County, New York",00,Total for all sectors,2015,2310,31342,282397,1263043
0500000US36115,36115,"Washington County, New York",00,Total for all sectors,2015,1036,10324,90521,402089
0500000US36117,36117,"Wayne County, New York",00,Total for all sectors,2015,1743,20082,196680,801822
0500000US36119,36119,"Westchester County, New York",00,Total for all sectors,2015,31733,380587,6581959,25434548
0500000US36121,36121,"Wyoming County, New York",00,Total for all sectors,2015,788,9105,79122,329184
0500000US36123,36123,"Yates County, New York",00,Total for all sectors,2015,536,5014,35058,154216
0500000US37001,37001,"Alamance County, North Carolina",00,Total for all sectors,2015,3153,56328,517042,2166786
0500000US37003,37003,"Alexander County, North Carolina",00,Total for all sectors,2015,556,7238,50306,212623
0500000US37005,37005,"Alleghany County, North Carolina",00,Total for all sectors,2015,244,2106,13320,60758
0500000US37007,37007,"Anson County, North Carolina",00,Total for all sectors,2015,382,5090,36985,155360
0500000US37009,37009,"Ashe County, North Carolina",00,Total for all sectors,2015,509,5084,37903,167477
0500000US37011,37011,"Avery County, North Carolina",00,Total for all sectors,2015,483,4684,29266,128892
0500000US37013,37013,"Beaufort County, North Carolina",00,Total for all sectors,2015,1078,13545,110921,467129
0500000US37015,37015,"Bertie County, North Carolina",00,Total for all sectors,2015,315,4882,35832,137862
0500000US37017,37017,"Bladen County, North Carolina",00,Total for all sectors,2015,508,10208,90590,343747
0500000US37019,37019,"Brunswick County, North Carolina",00,Total for all sectors,2015,2353,24642,206866,862698
0500000US37021,37021,"Buncombe County, North Carolina",00,Total for all sectors,2015,7938,110145,985679,4268097
0500000US37023,37023,"Burke County, North Carolina",00,Total for all sectors,2015,1427,22526,177961,756566
0500000US37025,37025,"Cabarrus County, North Carolina",00,Total for all sectors,2015,4117,60437,535392,2257289
0500000US37027,37027,"Caldwell County, North Carolina",00,Total for all sectors,2015,1319,18719,150530,619444
0500000US37029,37029,"Camden County, North Carolina",00,Total for all sectors,2015,117,530,3395,15574
0500000US37031,37031,"Carteret County, North Carolina",00,Total for all sectors,2015,1920,18607,130648,581134
0500000US37033,37033,"Caswell County, North Carolina",00,Total for all sectors,2015,233,1570,9552,42320
0500000US37035,37035,"Catawba County, North Carolina",00,Total for all sectors,2015,4068,79090,790196,3178225
0500000US37037,37037,"Chatham County, North Carolina",00,Total for all sectors,2015,1361,13637,100759,435712
0500000US37039,37039,"Cherokee County, North Carolina",00,Total for all sectors,2015,586,6362,43201,190525
0500000US37041,37041,"Chowan County, North Carolina",00,Total for all sectors,2015,349,3647,28647,128283
0500000US37043,37043,"Clay County, North Carolina",00,Total for all sectors,2015,217,1567,9284,41366
0500000US37045,37045,"Cleveland County, North Carolina",00,Total for all sectors,2015,1915,27206,242042,1005759
0500000US37047,37047,"Columbus County, North Carolina",00,Total for all sectors,2015,988,10960,94146,387997
0500000US37049,37049,"Craven County, North Carolina",00,Total for all sectors,2015,2126,27262,241981,1042653
0500000US37051,37051,"Cumberland County, North Carolina",00,Total for all sectors,2015,5620,91672,747069,3132379
0500000US37053,37053,"Currituck County, North Carolina",00,Total for all sectors,2015,611,4944,37904,180462
0500000US37055,37055,"Dare County, North Carolina",00,Total for all sectors,2015,1859,13663,88313,464334
0500000US37057,37057,"Davidson County, North Carolina",00,Total for all sectors,2015,2749,46822,437692,1842395
0500000US37059,37059,"Davie County, North Carolina",00,Total for all sectors,2015,785,8481,65906,282994
0500000US37061,37061,"Duplin County, North Carolina",00,Total for all sectors,2015,829,13245,95527,407294
0500000US37063,37063,"Durham County, North Carolina",00,Total for all sectors,2015,7103,176821,2908086,11375527
0500000US37065,37065,"Edgecombe County, North Carolina",00,Total for all sectors,2015,732,12153,94789,389075
0500000US37067,37067,"Forsyth County, North Carolina",00,Total for all sectors,2015,8366,161704,2130761,7870272
0500000US37069,37069,"Franklin County, North Carolina",00,Total for all sectors,2015,961,9510,98659,424134
0500000US37071,37071,"Gaston County, North Carolina",00,Total for all sectors,2015,3965,63577,619243,2540265
0500000US37073,37073,"Gates County, North Carolina",00,Total for all sectors,2015,118,713,4072,19138
0500000US37075,37075,"Graham County, North Carolina",00,Total for all sectors,2015,163,1543,11068,52986
0500000US37077,37077,"Granville County, North Carolina",00,Total for all sectors,2015,847,12408,119071,473826
0500000US37079,37079,"Greene County, North Carolina",00,Total for all sectors,2015,240,2068,13296,57453
0500000US37081,37081,"Guilford County, North Carolina",00,Total for all sectors,2015,13246,258166,2918393,11472846
0500000US37083,37083,"Halifax County, North Carolina",00,Total for all sectors,2015,955,12267,93740,382694
0500000US37085,37085,"Harnett County, North Carolina",00,Total for all sectors,2015,1618,19019,138217,591207
0500000US37087,37087,"Haywood County, North Carolina",00,Total for all sectors,2015,1356,14477,108330,465005
0500000US37089,37089,"Henderson County, North Carolina",00,Total for all sectors,2015,2567,31631,270182,1168515
0500000US37091,37091,"Hertford County, North Carolina",00,Total for all sectors,2015,495,7266,61981,256708
0500000US37093,37093,"Hoke County, North Carolina",00,Total for all sectors,2015,426,5370,35336,151884
0500000US37095,37095,"Hyde County, North Carolina",00,Total for all sectors,2015,160,770,4400,24467
0500000US37097,37097,"Iredell County, North Carolina",00,Total for all sectors,2015,4537,64544,738624,2828254
0500000US37099,37099,"Jackson County, North Carolina",00,Total for all sectors,2015,951,12290,86427,427441
0500000US37101,37101,"Johnston County, North Carolina",00,Total for all sectors,2015,3127,40572,336789,1458205
0500000US37103,37103,"Jones County, North Carolina",00,Total for all sectors,2015,131,812,6379,25722
0500000US37105,37105,"Lee County, North Carolina",00,Total for all sectors,2015,1290,23332,214675,859591
0500000US37107,37107,"Lenoir County, North Carolina",00,Total for all sectors,2015,1223,23231,187590,789720
0500000US37109,37109,"Lincoln County, North Carolina",00,Total for all sectors,2015,1582,17368,148907,614721
0500000US37111,37111,"McDowell County, North Carolina",00,Total for all sectors,2015,718,13003,100552,419223
0500000US37113,37113,"Macon County, North Carolina",00,Total for all sectors,2015,1062,9134,65881,291777
0500000US37115,37115,"Madison County, North Carolina",00,Total for all sectors,2015,302,3042,16688,74219
0500000US37117,37117,"Martin County, North Carolina",00,Total for all sectors,2015,437,5115,32927,141968
0500000US37119,37119,"Mecklenburg County, North Carolina",00,Total for all sectors,2015,30039,588844,9966574,35515013
0500000US37121,37121,"Mitchell County, North Carolina",00,Total for all sectors,2015,375,3884,27604,124873
